,TF,Time,Name,SlBuffer,WinPoints,SlPoints,PointsAfterSL,AppxPrice,AvgPntPerTrade,Target %,Target in Rs,Days,WinDays,SLHitDays,SLAboveATR,ATR,RBD,Win%,AvgEntry,AvgExit,AvgTime,Quantity,FinalAmt
0,10,9-25,NSE:M&M-EQ,1.05,51.6,16.6,35.0,,3.69,0.5,5.25,14,10,2,0,,1,71.43,10:7,11:12,1:5,0,0.0
1,15,9-15,NSE:M&M-EQ,1.05,42.55,33.3,9.25,,3.04,0.5,5.25,14,8,1,0,,4,57.14,10:15,12:1,1:46,0,0.0
2,15,9-30,NSE:M&M-EQ,1.05,56.95,13.2,43.75,,4.07,0.5,5.25,14,11,2,0,,0,78.57,10:16,11:15,0:58,0,0.0
3,15,10-0,NSE:M&M-EQ,1.05,56.95,19.35,37.6,,4.07,0.5,5.25,14,11,2,0,,0,78.57,10:46,12:1,1:15,0,0.0
4,10,10-15,NSE:GAIL-EQ,0.15,5.3,5.25,0.05,153.35,0.38,0.5,0.8,14,7,6,0,,1,50.0,10:35,11:35,1:0,3261,163.05
5,10,9-25,NSE:HCLTECH-EQ,1.05,43.75,43.35,0.4,1027.3,3.12,0.5,2.5,14,8,5,0,,1,57.14,10:9,11:28,1:18,487,194.8
6,15,9-15,NSE:UPL-EQ,0.75,26.5,26.15,0.35,740.25,1.89,0.5,3.7,14,7,3,0,,2,50.0,9:32,10:55,1:23,675,236.25
7,15,10-15,NSE:CHOLAFIN-EQ,0.7,23.0,22.55,0.45,676.1,1.64,0.5,3.4,14,7,6,0,,1,50.0,10:49,11:49,1:0,740,333.0
8,10,10-15,NSE:INDIGO-EQ,1.8,72.05,69.85,2.2,1805.95,5.15,0.5,9.0,14,8,5,0,,1,57.14,10:40,11:13,0:33,277,609.4
9,15,9-15,NSE:BANKBARODA-EQ,0.1,5.45,5.2,0.25,103.7,0.39,0.5,0.55,14,10,2,0,,2,71.43,11:6,12:57,1:51,4822,1205.5
10,15,9-45,NSE:SUNPHARMA-EQ,0.85,30.2,28.1,2.1,847.1,2.16,0.5,4.3,14,7,5,0,,2,50.0,10:32,11:21,0:49,590,1239.0
11,10,10-15,NSE:UPL-EQ,0.75,26.7,24.6,2.1,737.05,1.91,0.5,3.75,14,7,6,0,,1,50.0,10:29,11:36,1:7,678,1423.8
12,15,9-30,NSE:POWERGRID-EQ,0.25,8.1,7.4,0.7,222.9,0.58,0.5,1.15,14,7,3,0,,4,50.0,9:53,12:4,2:10,2243,1570.1
13,15,9-15,NSE:BANDHANBNK-EQ,0.35,13.2,12.1,1.1,333.4,0.94,0.5,1.7,14,8,2,0,,3,57.14,10:24,11:41,1:16,1500,1650.0
14,15,9-15,NSE:WIPRO-EQ,0.5,18.85,17.2,1.65,470.4,1.35,0.5,2.4,14,8,0,0,,5,57.14,10:45,12:30,1:45,1063,1753.95
15,15,10-0,NSE:TITAN-EQ,2.15,76.3,68.5,7.8,2150.0,5.45,0.5,10.7,14,7,5,0,,2,50.0,10:27,11:45,1:17,233,1817.4
16,10,9-25,NSE:IOC-EQ,0.15,4.15,3.7,0.45,118.1,0.3,0.5,0.6,14,7,4,0,,2,50.0,9:45,11:12,1:27,4234,1905.3
17,10,10-5,NSE:BHARTIARTL-EQ,0.7,24.0,21.45,2.55,666.6,1.71,0.5,3.4,14,7,6,0,,1,50.0,10:25,12:7,1:42,750,1912.5
18,15,10-0,NSE:DLF-EQ,0.35,14.7,13.45,1.25,326.3,1.05,0.5,1.65,14,9,5,0,,0,64.29,10:30,10:55,0:25,1532,1915.0
19,10,9-15,NSE:HINDALCO-EQ,0.45,20.4,18.55,1.85,395.4,1.46,0.5,2.05,14,10,2,0,,2,71.43,9:54,11:37,1:43,1265,2340.25
20,10,9-15,NSE:ONGC-EQ,0.2,7.9,7.1,0.8,166.9,0.56,0.5,0.85,14,10,1,0,,2,71.43,10:0,11:0,1:0,2996,2396.8
21,10,10-15,NSE:CHOLAFIN-EQ,0.7,23.05,19.5,3.55,676.2,1.65,0.5,3.4,14,7,7,0,,0,50.0,10:39,11:23,0:44,739,2623.45
22,10,9-25,NSE:TATASTEEL-EQ,1.1,41.8,36.0,5.8,1069.4,2.99,0.5,5.45,14,8,5,0,,1,57.14,9:41,10:55,1:13,468,2714.4
23,15,10-15,NSE:JINDALSTEL-EQ,0.4,16.6,14.5,2.1,371.3,1.19,0.5,1.9,14,9,5,0,,0,64.29,10:50,11:25,0:35,1347,2828.7
24,15,10-0,NSE:BIOCON-EQ,0.35,13.25,11.3,1.95,336.1,0.95,0.5,1.7,14,8,3,0,,3,57.14,10:50,12:5,1:15,1488,2901.6
25,10,10-5,NSE:CHOLAFIN-EQ,0.7,26.3,22.35,3.95,674.5,1.88,0.5,3.4,14,7,6,0,,0,50.0,10:37,11:18,0:41,741,2926.95
26,15,9-15,NSE:ITC-EQ,0.3,9.55,7.9,1.65,269.55,0.68,0.5,1.35,14,7,2,0,,3,50.0,10:19,13:32,3:12,1855,3060.75
27,10,9-25,NSE:INDUSINDBK-EQ,0.95,41.5,35.9,5.6,913.0,2.96,0.5,4.6,14,9,5,0,,0,64.29,9:51,11:19,1:27,548,3068.8
28,10,10-15,NSE:JINDALSTEL-EQ,0.4,16.65,14.3,2.35,371.85,1.19,0.5,1.9,14,9,5,0,,0,64.29,10:48,11:17,0:28,1345,3160.75
29,10,9-15,NSE:BANKBARODA-EQ,0.1,5.45,4.8,0.65,102.55,0.39,0.5,0.55,14,10,2,0,,2,71.43,10:55,12:54,1:59,4876,3169.4
30,15,9-30,NSE:BANDHANBNK-EQ,0.35,13.15,10.9,2.25,333.75,0.94,0.5,1.7,14,7,3,0,,2,50.0,9:43,10:28,0:45,1498,3370.5
31,10,10-15,NSE:HCLTECH-EQ,1.05,38.35,31.35,7.0,1027.3,2.74,0.5,2.5,14,7,6,0,,1,50.0,10:32,12:10,1:37,487,3409.0
32,15,10-0,NSE:BHARTIARTL-EQ,0.7,24.0,19.2,4.8,670.35,1.71,0.5,3.4,14,7,5,0,,1,50.0,10:27,11:55,1:27,746,3580.8
33,10,9-15,NSE:INDUSINDBK-EQ,0.95,41.2,34.65,6.55,913.0,2.94,0.5,4.6,14,9,2,0,,2,64.29,9:50,12:0,2:10,548,3589.4
34,10,9-15,NSE:MARICO-EQ,0.5,20.55,16.85,3.7,494.35,1.47,0.5,2.5,14,8,2,0,,2,57.14,10:50,11:41,0:51,1011,3740.7
35,10,10-5,NSE:JINDALSTEL-EQ,0.4,16.75,13.8,2.95,371.85,1.2,0.5,1.9,14,9,5,0,,0,64.29,10:30,11:17,0:46,1345,3967.75
36,10,10-5,NSE:COALINDIA-EQ,0.25,6.9,5.3,1.6,199.15,0.49,0.5,1.0,14,7,3,0,,3,50.0,10:27,12:33,2:5,2511,4017.6
37,15,10-0,NSE:SUNPHARMA-EQ,0.85,30.0,23.15,6.85,845.8,2.14,0.5,4.25,14,7,5,0,,1,50.0,10:27,11:49,1:21,591,4048.35
38,10,9-25,NSE:HINDALCO-EQ,0.45,20.0,16.65,3.35,398.4,1.43,0.5,2.05,14,10,4,0,,0,71.43,9:44,11:15,1:31,1255,4204.25
39,15,10-15,NSE:KOTAKBANK-EQ,1.85,63.75,47.85,15.9,1848.1,4.55,0.5,9.25,14,7,6,0,,1,50.0,10:49,12:21,1:32,271,4308.9
40,15,10-15,NSE:BANKBARODA-EQ,0.1,4.85,3.95,0.9,103.7,0.35,0.5,0.55,14,9,2,0,,1,64.29,11:1,12:30,1:28,4822,4339.8
41,15,10-15,NSE:HCLTECH-EQ,1.05,39.5,30.5,9.0,1027.3,2.82,0.5,2.5,14,7,5,0,,2,50.0,10:41,13:1,2:20,487,4383.0
42,15,10-0,NSE:INDUSINDBK-EQ,0.95,40.65,32.25,8.4,917.0,2.9,0.5,4.6,14,9,5,0,,0,64.29,10:23,12:1,1:38,545,4578.0
43,15,9-15,NSE:CHOLAFIN-EQ,0.7,26.95,20.8,6.15,670.85,1.93,0.5,3.4,14,8,1,0,,3,57.14,10:20,11:50,1:30,745,4581.75
44,15,10-15,NSE:BHARTIARTL-EQ,0.7,27.55,21.4,6.15,666.6,1.97,0.5,3.4,14,8,5,0,,1,57.14,10:56,12:22,1:26,750,4612.5
45,10,10-5,NSE:TATASTEEL-EQ,1.1,41.85,31.9,9.95,1065.5,2.99,0.5,5.35,14,8,4,0,,2,57.14,10:22,11:3,0:41,469,4666.55
46,10,10-15,NSE:TITAN-EQ,2.15,86.85,66.45,20.4,2130.75,6.2,0.5,10.75,14,8,5,0,,1,57.14,10:36,11:25,0:48,235,4794.0
47,10,9-25,NSE:TITAN-EQ,2.15,96.95,76.2,20.75,2132.1,6.92,0.5,10.6,14,9,4,0,,1,64.29,9:49,11:27,1:37,235,4876.25
48,15,10-15,NSE:ONGC-EQ,0.2,7.25,5.6,1.65,166.3,0.52,0.5,0.85,14,9,3,0,,1,64.29,11:3,12:5,1:1,3007,4961.55
49,15,10-0,NSE:HCLTECH-EQ,1.05,36.9,26.7,10.2,1026.5,2.64,0.5,5.15,14,7,6,0,,1,50.0,10:30,12:33,2:3,487,4967.4
50,10,9-25,NSE:HDFC-EQ,2.3,88.85,66.1,22.75,2252.85,6.35,0.5,11.25,14,8,6,0,,0,57.14,10:8,12:0,1:51,222,5050.5
51,15,9-30,NSE:SBIN-EQ,0.5,18.65,13.8,4.85,465.3,1.33,0.5,2.35,14,8,5,0,,1,57.14,10:1,11:30,1:28,1075,5213.75
52,15,10-0,NSE:SAIL-EQ,0.1,3.2,2.4,0.8,74.9,0.23,0.5,0.4,14,7,2,0,,3,50.0,10:58,11:31,0:33,6676,5340.8
53,15,10-15,NSE:TATASTEEL-EQ,1.1,41.95,30.1,11.85,1067.35,3.0,0.5,5.35,14,8,4,0,,2,57.14,10:52,11:26,0:33,468,5545.8
54,10,10-15,NSE:TATASTEEL-EQ,1.1,38.2,26.15,12.05,1067.5,2.73,0.5,5.35,14,7,4,0,,3,50.0,10:51,11:47,0:56,468,5639.4
55,10,10-5,NSE:INDIGO-EQ,1.8,80.95,60.55,20.4,1795.25,5.78,0.5,9.0,14,9,4,0,,1,64.29,10:25,11:21,0:56,279,5691.6
56,15,13-15,NSE:ONGC-EQ,0.2,5.5,3.6,1.9,165.55,0.39,0.5,0.85,14,7,2,0,,5,50.0,13:51,14:32,0:40,3020,5738.0
57,10,9-25,NSE:BANKBARODA-EQ,0.1,4.9,3.7,1.2,103.7,0.35,0.5,0.55,14,8,5,0,,0,57.14,10:23,11:51,1:27,4822,5786.4
58,10,10-15,NSE:BANKBARODA-EQ,0.1,4.35,3.15,1.2,103.25,0.31,0.5,0.55,14,8,5,0,,0,57.14,10:46,11:38,0:52,4843,5811.6
59,15,10-0,NSE:HDFC-EQ,2.3,87.8,61.55,26.25,2253.0,6.27,0.5,11.3,14,8,5,0,,1,57.14,10:35,11:56,1:20,222,5827.5
60,10,9-45,NSE:BANDHANBNK-EQ,0.35,14.7,10.8,3.9,331.65,1.05,0.5,1.7,14,9,5,0,,0,64.29,9:41,10:35,0:53,1508,5881.2
61,10,13-15,NSE:JINDALSTEL-EQ,0.4,14.8,10.4,4.4,365.65,1.06,0.5,1.85,14,8,5,0,,1,57.14,13:41,14:7,0:26,1367,6014.8
62,15,10-0,NSE:BANKBARODA-EQ,0.1,4.9,3.6,1.3,103.1,0.35,0.5,0.55,14,9,5,0,,0,64.29,10:38,12:8,1:30,4850,6305.0
63,15,10-15,NSE:HDFC-EQ,2.3,87.9,59.3,28.6,2258.1,6.28,0.5,11.3,14,8,5,0,,1,57.14,10:39,12:26,1:46,221,6320.6
64,15,9-15,NSE:KOTAKBANK-EQ,1.85,66.0,42.55,23.45,1840.2,4.71,0.5,9.2,14,7,1,0,,4,50.0,10:24,12:11,1:46,272,6378.4
65,10,10-15,NSE:TECHM-EQ,1.15,49.8,35.35,14.45,1129.65,3.56,0.5,5.65,14,9,5,0,,0,64.29,10:42,11:50,1:7,443,6401.35
66,15,10-0,NSE:LUPIN-EQ,0.65,24.7,16.75,7.95,620.05,1.76,0.5,3.1,14,8,3,0,,3,57.14,10:35,11:56,1:20,806,6407.7
67,10,9-25,NSE:TATAMOTORS-EQ,0.45,17.45,11.8,5.65,431.45,1.25,0.5,2.2,14,8,5,0,,1,57.14,9:57,11:11,1:13,1159,6548.35
68,10,10-5,NSE:BANKBARODA-EQ,0.1,4.9,3.55,1.35,103.05,0.35,0.5,0.55,14,9,5,0,,0,64.29,10:22,11:43,1:21,4852,6550.2
69,10,10-5,NSE:MARICO-EQ,0.5,22.95,16.55,6.4,487.4,1.64,0.5,2.45,14,9,4,0,,1,64.29,10:30,12:13,1:43,1026,6566.4
70,10,9-25,NSE:TECHM-EQ,1.15,55.5,40.35,15.15,1129.65,3.96,0.5,5.65,14,10,3,0,,1,71.43,9:48,11:13,1:25,443,6711.45
71,15,9-15,NSE:ADANIPORTS-EQ,0.75,33.0,23.15,9.85,731.05,2.36,0.5,3.65,14,9,2,0,,1,64.29,10:3,11:50,1:46,684,6737.4
72,10,9-25,NSE:CIPLA-EQ,1.0,42.0,28.75,13.25,968.25,3.0,0.5,4.9,14,8,3,0,,3,57.14,9:52,11:0,1:7,516,6837.0
73,15,9-15,NSE:BIOCON-EQ,0.35,13.45,8.85,4.6,336.1,0.96,0.5,1.7,14,8,1,0,,2,57.14,10:37,11:43,1:5,1488,6844.8
74,15,9-15,NSE:JINDALSTEL-EQ,0.4,18.9,13.85,5.05,366.05,1.35,0.5,1.9,14,10,1,0,,2,71.43,10:34,11:40,1:6,1366,6898.3
75,10,10-15,NSE:AXISBANK-EQ,0.65,23.85,14.8,9.05,654.6,1.7,0.5,3.3,14,7,6,0,,1,50.0,10:36,11:55,1:18,764,6914.2
76,10,9-15,NSE:WIPRO-EQ,0.5,21.2,14.65,6.55,468.55,1.51,0.5,2.35,14,9,0,0,,5,64.29,10:32,12:5,1:32,1067,6988.85
77,10,9-15,NSE:INDIGO-EQ,1.8,81.5,56.2,25.3,1795.25,5.82,0.5,9.0,14,9,2,0,,1,64.29,10:12,11:15,1:2,279,7058.7
78,10,9-25,NSE:JINDALSTEL-EQ,0.4,18.65,13.35,5.3,374.3,1.33,0.5,1.9,14,10,4,0,,0,71.43,9:55,10:34,0:39,1336,7080.8
79,15,13-15,NSE:JINDALSTEL-EQ,0.4,15.1,9.9,5.2,365.95,1.08,0.5,1.85,14,8,3,0,,2,57.14,13:45,14:26,0:41,1366,7103.2
80,15,9-15,NSE:TATAMOTORS-EQ,0.45,18.6,12.25,6.35,429.7,1.33,0.5,2.2,14,8,1,0,,4,57.14,10:11,11:53,1:41,1164,7391.4
81,10,9-15,NSE:DLF-EQ,0.35,16.75,11.9,4.85,325.55,1.2,0.5,1.65,14,10,1,0,,3,71.43,10:15,10:58,0:43,1536,7449.6
82,10,10-5,NSE:SBIN-EQ,0.5,16.4,9.4,7.0,467.05,1.17,0.5,2.35,14,7,7,0,,0,50.0,10:20,11:37,1:17,1071,7497.0
83,15,9-30,NSE:SUNPHARMA-EQ,0.85,38.7,25.5,13.2,847.1,2.76,0.5,4.3,14,9,4,0,,1,64.29,10:3,10:55,0:51,590,7788.0
84,10,10-5,NSE:TECHM-EQ,1.15,50.45,32.5,17.95,1127.55,3.6,0.5,5.65,14,9,5,0,,0,64.29,10:22,11:17,0:54,443,7951.85
85,10,10-15,NSE:BIOCON-EQ,0.35,14.95,9.65,5.3,332.3,1.07,0.5,1.7,14,9,3,0,,2,64.29,10:46,12:7,1:21,1505,7976.5
86,15,10-0,NSE:INDIGO-EQ,1.8,89.75,60.8,28.95,1794.9,6.41,0.5,9.0,14,10,2,0,,2,71.43,11:3,11:36,0:33,279,8077.05
87,15,10-0,NSE:WIPRO-EQ,0.5,18.75,11.15,7.6,469.05,1.34,0.5,2.35,14,7,5,0,,1,50.0,10:33,12:18,1:45,1066,8101.6
88,10,10-5,NSE:KOTAKBANK-EQ,1.85,64.25,34.2,30.05,1843.0,4.59,0.5,9.2,14,7,7,0,,0,50.0,10:26,11:55,1:28,271,8143.55
89,15,9-30,NSE:DLF-EQ,0.35,16.4,11.05,5.35,325.25,1.17,0.5,1.65,14,10,4,0,,0,71.43,9:54,10:57,1:3,1537,8222.95
90,10,10-15,NSE:BHARTIARTL-EQ,0.7,27.55,16.35,11.2,666.6,1.97,0.5,3.4,14,8,6,0,,0,57.14,10:42,12:21,1:38,750,8400.0
91,10,9-15,NSE:BPCL-EQ,0.35,16.4,10.9,5.5,323.6,1.17,0.5,1.65,14,10,2,0,,2,71.43,9:55,10:53,0:58,1545,8497.5
92,10,10-15,NSE:KOTAKBANK-EQ,1.85,63.85,31.8,32.05,1847.65,4.56,0.5,9.25,14,7,6,0,,1,50.0,10:27,11:36,1:8,271,8685.55
93,15,9-30,NSE:ADANIPORTS-EQ,0.75,36.75,23.85,12.9,731.05,2.62,0.5,3.65,14,10,4,0,,0,71.43,9:49,11:30,1:40,684,8823.6
94,15,10-0,NSE:SBIN-EQ,0.5,16.3,8.05,8.25,467.15,1.16,0.5,2.35,14,7,6,0,,1,50.0,10:25,11:47,1:21,1070,8827.5
95,15,9-15,NSE:INDIGO-EQ,1.8,81.95,50.25,31.7,1794.9,5.85,0.5,9.0,14,9,2,0,,1,64.29,10:51,11:30,0:38,279,8844.3
96,15,10-0,NSE:KOTAKBANK-EQ,1.85,73.35,40.6,32.75,1847.0,5.24,0.5,9.2,14,8,5,0,,0,57.14,10:46,12:50,2:3,271,8875.25
